productId,제목,가격,개수,용량(ml),타겟,URL,평점,리뷰수,향/냄새 만족도(%),지속력 만족도(%)
88123642176,불가리 옴니아 아메시스트 오드뚜왈렛 EDT,152900,1,100,여성,https://smartstore.naver.com/main/products/10579136586,4.83,63.0,75.0,53.0
89363163216,포맨트코튼허그 포멘트 향수 비누향 퍼퓸 헬로키티 에디션  공용기 올리브영,42800,1,50,남성,https://smartstore.naver.com/main/products/11818652629,,,,
85722403691,메종 마르지엘라 재즈 클럽 EDT,38000,1,10,공용,https://smartstore.naver.com/main/products/8177903368,4.82,378.0,72.0,58.0
88365908749,겔로우 니치 미니향수 명품 수제 미니어처 휴대용 퍼퓸  부향률 최대,3500,1,5,여성,https://smartstore.naver.com/main/products/10821402759,4.92,994.0,87.0,83.0
83962915000,버츄얼띵스 니치향수 미니퍼퓸,2000,1,3,여성,https://smartstore.naver.com/main/products/6418414667,4.78,5149.0,55.0,54.0
88356370889, 르셀디세이 EDT,87210,1,50,여성,https://smartstore.naver.com/main/products/10811864899,4.69,16.0,75.0,50.0
85834310962, 수제 오스만투스 만리향 금목서향수 OSMANTHUS,58000,1,50,여성,https://smartstore.naver.com/main/products/8289810639,4.77,503.0,79.0,66.0
86373834786,몽블랑 향수 익스플로러 오드퍼퓸 EDP,72900,1,100,남성,https://smartstore.naver.com/main/products/8829334463,4.93,300.0,80.0,62.0
83385826143,에이로마향수  60종 아로마 향수 휴대용 명품향수 롤온퍼퓸 나만의향기,9900,1,10,공용,https://smartstore.naver.com/main/products/5841326729,4.71,49.0,54.0,56.0
80403366767, 모멘토 뿌르옴므 니치향수,53800,1,50,남성,https://smartstore.naver.com/main/products/2905622789,4.66,2406.0,60.0,57.0
83886486694,로제르 니치향수 블랑쉬 시향 테스트 미니 휴대용 미니어처 명품 수제  오드퍼퓸,2600,1,3,여성,https://smartstore.naver.com/main/products/6341984205,4.73,2089.0,52.0,52.0
86630219913, 아쿠아 디 지오 퍼퓸,145350,1,50,남성,https://smartstore.naver.com/main/products/9085719590,4.75,8.0,75.0,75.0
83913781166,아쿠아디파르마 향수 미르토 디 파나레아 EDT,73900,1,30,여성,https://smartstore.naver.com/main/products/6369280833,4.84,50.0,68.0,62.0
87512791167,겔랑 아쿠아 알레고리아 오 드 뚜왈렛 플로라블룸,160200,1,75,여성,https://smartstore.naver.com/main/products/9968288894,4.79,24.0,80.0,55.0
89374839513,다비도프 향수 쿨워터 맨 EDT,34800,1,125,남성,https://smartstore.naver.com/main/products/11830328926,5.0,3.0,100.0,100.0
87515316373,랄프로렌 향수 폴로 블루 EDT,73900,1,125,남성,https://smartstore.naver.com/main/products/9970814100,4.79,28.0,65.0,58.0
85684625153, 겐조 옴므(대나무) EDP,56500,1,110,남성,https://smartstore.naver.com/main/products/8140124830,4.69,49.0,70.0,56.0
89384044169, 에르메스 향수 운 자르뎅 수르닐 오드뚜왈렛 EDT,115000,1,100,여성,https://smartstore.naver.com/main/products/11839533575,5.0,1.0,100.0,100.0
84739880223,탬버린즈 퍼퓸 카모,42000,1,11,공용,https://smartstore.naver.com/main/products/7195379901,4.88,3577.0,70.0,53.0
89179689089,바이레도 모하비고스트 오 드 퍼퓸,195800,1,100,여성,https://smartstore.naver.com/main/products/11635178644,4.79,19.0,79.0,69.0
82345848376,아워블렌드 오드퍼퓸 디스커버리 키트 시향킷,3500,1,5,여성,https://smartstore.naver.com/main/products/4801325711,4.69,14079.0,51.0,58.0
87810155244,제니퍼로페즈 향수 스틸 오드퍼퓸 EDP,46800,1,100,여성,https://smartstore.naver.com/main/products/10265651459,4.88,208.0,80.0,55.0
89271897722,딥디크 오로즈 오드퍼퓸,155800,1,75,공용,https://smartstore.naver.com/main/products/11727387223,5.0,2.0,100.0,100.0
83858410130,더스크 니치향수 시향 테스트 미니 휴대용 수제 명품 오드퍼퓸,3500,1,5,여성,https://smartstore.naver.com/main/products/6313907641,4.74,1917.0,51.0,57.0
84739880165,탬버린즈 퍼퓸 버가샌달,42000,1,11,공용,https://smartstore.naver.com/main/products/7195379843,4.87,521.0,73.0,49.0
88527977754, NEW 디올 미스디올 블루밍 부케 오드 뚜왈렛  롤러 롤온,64900,1,20,여성,https://smartstore.naver.com/main/products/10983471701,5.0,13.0,85.0,77.0
83326149704,투베이스 키트 향기선생님 조향 향수 만들기 키트 체험 DIY (플라스틱용기),10000,1,60,공용,https://smartstore.naver.com/main/products/5781650290,4.86,111.0,62.0,60.0
11674116997, 키엘 오리지널 머스크 향수,69000,1,50,공용,https://smartstore.naver.com/main/products/2014347429,4.77,971.0,69.0,51.0
87831333308,엔비 싱크로율 99% 카피향수  미라벨 퍼퓸,13900,1,30,여성,https://smartstore.naver.com/main/products/10286829449,4.77,133.0,76.0,50.0
89123269825,톰포드 로스트체리 EDP 오드 퍼퓸,219450,1,50,여성,https://smartstore.naver.com/main/products/11578759419,5.0,7.0,100.0,100.0
88628034154,구찌 플로라 골저스 매그놀리아 오드퍼퓸  (미니어처),24800,1,5,여성,https://smartstore.naver.com/main/products/11083523832,4.88,8.0,63.0,63.0
89298882005,헤라 지일 오데 퍼퓸 향수,40500,1,40,여성,https://smartstore.naver.com/main/products/11754371418,4.89,9.0,56.0,56.0
86111058102, 메모 인레 오드퍼퓸 리필,58900,1,10,여성,https://smartstore.naver.com/main/products/8566557779,4.86,7.0,58.0,58.0
87294409774,플라워바이 겐조 향수 오드뚜왈렛 EDT,59000,1,100,여성,https://smartstore.naver.com/main/products/9749907501,4.73,139.0,68.0,54.0
86221796237,룩백 프리미엄 퍼퓸 미스트 밀레지움 임페리얼 미르토,69000,3,100,남성,https://smartstore.naver.com/main/products/8677295914,4.85,429.0,79.0,65.0
84593262798, 톰포드 네롤리 포르토피노 오 드 퍼퓸  아토마이저,89000,1,10,공용,https://smartstore.naver.com/main/products/7048762476,5.0,8.0,100.0,75.0
85521321215, 불리 이리드말트 목욕하는 여인 향수 재출시,157000,1,75,공용,https://smartstore.naver.com/main/products/7976820892,4.92,51.0,81.0,42.0
83183099258,에스티 로더 에어린 향수,171950,1,50,여성,https://smartstore.naver.com/main/products/5638602384,4.87,94.0,77.0,49.0
87906480031,프라다 향수 패러독스 오 드 퍼퓸  미니어처,28000,1,7,여성,https://smartstore.naver.com/main/products/10361975383,4.8,20.0,70.0,60.0
86734720001,마크제이콥향수데이지 마크제이콥스 데이지 오드뚜왈렛 EDT,48800,1,30,여성,https://smartstore.naver.com/main/products/9190219678,4.8,88.0,68.0,47.0
89392404948,헤라 지일 향수 오데 퍼퓸  신형,39900,1,40,여성,https://smartstore.naver.com/main/products/11847894354,5.0,11.0,64.0,64.0
89384570158, 랑방 향수 에끌라 드 아르페쥬 EDP 오드퍼퓸,47800,1,100,여성,https://smartstore.naver.com/main/products/11840059564,4.79,14.0,72.0,58.0
89153012230,샤넬 샹스 오 땅드르 오드 퍼퓸,162200,1,100,여성,https://smartstore.naver.com/main/products/11608501824,5.0,3.0,100.0,100.0
86446223396,데일리콤마 향수 (여성용),3000,1,30,여성,https://smartstore.naver.com/main/products/8901723073,4.76,1178.0,67.0,51.0
88170773324,더데이 포켓 니치향수 3+(랜덤) 승무원 살냄새 섬유 휴대용 향수 오드퍼퓸,20000,1,20,여성,https://smartstore.naver.com/main/products/10626267514,4.83,598.0,75.0,58.0
84653470170,나르시소 오 드 퍼퓸 크리스탈 (/50ml),84000,1,30,여성,https://smartstore.naver.com/main/products/7108969848,4.89,184.0,70.0,53.0
7671503109,다비도프 향수 쿨워터 맨 오드 뚜왈렛 EDT  남자향수,36000,1,125,남성,https://smartstore.naver.com/main/products/228611870,4.83,226.0,72.0,48.0
84315375864,랑방 향수 모던 프린세스 블루밍 오드뚜왈렛 EDT,40400,1,90,여성,https://smartstore.naver.com/main/products/6770875542,4.82,175.0,72.0,47.0
86646140283,크리스챤 디올 디올리비에라 오드퍼퓸,55000,1,10,여성,https://smartstore.naver.com/main/products/9101639960,4.83,48.0,69.0,59.0
86673864069,롤리타렘피카 EDP 르퍼퓸  롤리타렘피카 향수 구형 사과모양,68000,1,50,여성,https://smartstore.naver.com/main/products/9129363746,4.79,34.0,68.0,50.0
83171506591,롤리타렘피카 향수 오드퍼퓸 EDP,56500,1,100,여성,https://smartstore.naver.com/main/products/5627009790,4.79,1770.0,69.0,61.0
83085022949,아몬드 코코넛 오드퍼퓸  베이직 니치향수 비아퍼퓸,11900,1,30,여성,https://smartstore.naver.com/main/products/5540527258,4.76,139.0,65.0,48.0
82218462083,피오라 러브포이즌 남자 페로몬 향수 오드퍼퓸,38000,1,50,남성,https://smartstore.naver.com/main/products/4673941368,4.81,783.0,74.0,55.0
87529850254,다니엘트루스 오일퍼퓸 밤쉘,59000,1,10,공용,https://smartstore.naver.com/main/products/9985347981,4.9,4609.0,84.0,60.0
87881235878,(신세계 강남점)아이레 수틸레사 오 드 뚜왈렛,148010,1,50,여성,https://smartstore.naver.com/main/products/10336731651,4.93,15.0,60.0,47.0
82659208671,유쏘풀 니치향수 쥬뗌므  퍼퓸 사랑스러운향수 20대여성향수 여자친구선물,58000,1,50,여성,https://smartstore.naver.com/main/products/5114688349,4.91,419.0,79.0,52.0
11165270120,버버리 향수 터치 포 맨 오 드 뚜왈렛 EDT  남자향수,45000,1,100,남성,https://smartstore.naver.com/main/products/677335949,4.8,493.0,71.0,51.0
89371063538,포맨트 시그니처 퍼퓸 코튼메모리 헬로키티  + 공용기,43000,1,50,여성,https://smartstore.naver.com/main/products/11826552951,5.0,3.0,67.0,67.0
84116437221, 랑방 모던 프린세스 EDP,61750,1,60,여성,https://smartstore.naver.com/main/products/6571936888,4.88,1135.0,77.0,50.0
88073484201,베르사체 뿌르팜므 딜런 퍼플 EDP,117600,1,100,여성,https://smartstore.naver.com/main/products/10528978841,4.95,22.0,100.0,64.0
89179690917,바이레도 라튤립 오 드 퍼퓸,195800,1,100,여성,https://smartstore.naver.com/main/products/11635180472,4.63,24.0,75.0,46.0
86564807540,캘빈클라인 여자가 좋아하는 니치 여름 30대 올리브영 남자 향수 BE EDT,34560,1,50,남성,https://smartstore.naver.com/main/products/9020307217,4.25,8.0,63.0,50.0
82480566497,헤라 향수 지일 오데 퍼퓸,40500,1,40,여성,https://smartstore.naver.com/main/products/4936042265,4.79,644.0,68.0,52.0
89383593399, 아쿠아디파르마 향수 미르토 디 파나레아 EDT 오드뚜왈렛,164800,1,180,여성,https://smartstore.naver.com/main/products/11839082805,,,,
80775616088,데메테르 다양한향기 오드코롱   세트,44800,2,30,공용,https://smartstore.naver.com/main/products/3277876109,4.66,521.0,64.0,57.0
8349791838,랑방향수 에끌라 드 아르페쥬 우먼 오드퍼퓸 EDP,49000,1,100,여성,https://smartstore.naver.com/main/products/282305192,4.73,703.0,63.0,54.0
82302137250,우드세이지 앤 씨솔트 진퍼퓸 니치향수,19900,1,30,여성,https://smartstore.naver.com/main/products/4757615348,4.72,1134.0,68.0,54.0
83139633550,아르케인 블랑쉬 라튤립 니치향수 비누향 승무원 베이비파우더 명품 수제 퍼퓸,27000,2,30,여성,https://smartstore.naver.com/main/products/5595137229,4.72,443.0,60.0,51.0
89277289480,킬리안 러브 돈 비 샤이 오드 퍼퓸  최화정 향수,239360,1,50,여성,https://smartstore.naver.com/main/products/11732778981,,,,
83490423369,페라리 라이트 에센스 오드뚜왈렛 EDT,109900,1,125,공용,https://smartstore.naver.com/main/products/5945923881,4.82,96.0,69.0,61.0
88631976236,에르메스 운자르뎅 수르닐 오드뚜왈렛  수르닐 로션 증정,134900,1,100,여성,https://smartstore.naver.com/main/products/11087465914,4.81,16.0,88.0,50.0
88416405860,캘빈클라인 CK 에브리원 향수 EDT,44800,1,100,공용,https://smartstore.naver.com/main/products/10871899847,4.9,63.0,83.0,56.0
83264793584,오 드 뚜왈렛  (16종 택1),152100,1,50,공용,https://smartstore.naver.com/main/products/5720295008,4.78,110.0,74.0,56.0
80539741508,버버리 향수 클래식 런던 우먼 오드퍼퓸 EDP,64400,1,100,여성,https://smartstore.naver.com/main/products/3041997402,4.74,3277.0,65.0,51.0
88822155581,춘몽 비누향 살냄새 향수 도플 퍼퓸 라튤립,10900,1,10,공용,https://smartstore.naver.com/main/products/11277645250,4.79,7251.0,68.0,52.0
83431427779,베르사체 향수 브라이트 크리스탈 EDT  여자향수베스트 여성선물 3040대 명품,34000,1,30,여성,https://smartstore.naver.com/main/products/5886928365,4.82,496.0,68.0,51.0
86433930480, 르라보 어나더 13 오드퍼품  라벨링서비스,88000,1,15,여성,https://smartstore.naver.com/main/products/8889430157,4.84,32.0,82.0,69.0
88981152537, 오 드 퍼퓸 엠버바닐라,144750,1,100,여성,https://smartstore.naver.com/main/products/11436642172,4.81,58.0,75.0,50.0
89122560879, 어메이징 그레이스 발레로즈 오 드 퍼퓸,83880,1,60,여성,https://smartstore.naver.com/main/products/11578050473,4.9,20.0,70.0,70.0
84056419806,레인필드 향수 새벽공기향수,45200,1,30,남성,https://smartstore.naver.com/main/products/6511919473,4.67,30.0,67.0,54.0
83124240037,LMTQ 로맨띠끄 올리브영 프리미엄 니치 향수 퍼퓸  6종 컬렉션,29900,1,50,공용,https://smartstore.naver.com/main/products/5579743922,4.74,62.0,78.0,60.0
89122763087,다니엘 트루스 밤쉘 오일 퍼퓸  /gd,49390,1,10,공용,https://smartstore.naver.com/main/products/11578252681,4.75,93.0,75.0,52.0
83607313236,존바바토스 아티산 블랙 오드뚜왈렛 EDT  백화점용 올리브영,37900,1,75,남성,https://smartstore.naver.com/main/products/6062813748,4.73,373.0,61.0,53.0
84051887766, 미르토 디 파나레아 EDT  세트,121500,1,30,여성,https://smartstore.naver.com/main/products/6507387433,4.9,324.0,77.0,48.0
85337936728,메종 마르지엘라 레이지 선데이 모닝 EDT,97200,1,30,공용,https://smartstore.naver.com/main/products/7793436406,4.93,1068.0,76.0,55.0
10549116914,랑방 향수 에끌라드 아르페쥬 EDP  쇼핑몰 선물,29900,1,30,여성,https://smartstore.naver.com/main/products/536187065,4.77,270.0,59.0,58.0
85016944188, 이솝 휠 오 드 퍼퓸,97000,1,50,공용,https://smartstore.naver.com/main/products/7472443866,4.88,144.0,73.0,57.0
89371071644,포맨트 시그니처 퍼퓸 코튼허그 헬로키티  + 공용기,34500,1,50,남성,https://smartstore.naver.com/main/products/11826561057,5.0,8.0,63.0,63.0
85562620158,페라가모 향수 인칸토 참 오드뚜왈렛 EDT,33900,1,100,여성,https://smartstore.naver.com/main/products/8018119755,4.81,241.0,69.0,45.0
80655361053,베르사체 향수 오프레쉬맨 오드뚜왈렛 EDT,33000,1,30,남성,https://smartstore.naver.com/main/products/3157616723,4.85,784.0,68.0,56.0
81928206580,존바바토스 향수 아티산 EDT,36900,1,75,남성,https://smartstore.naver.com/main/products/4383684401,4.72,544.0,63.0,62.0
82834387095, 구딸 쁘띠 쉐리 EDP,280000,1,100,여성,https://smartstore.naver.com/main/products/5289894945,4.86,636.0,81.0,50.0
82227712939,버버리 터치 포맨 오드뚜왈렛 EDT,44900,1,100,남성,https://smartstore.naver.com/main/products/4683192221,4.82,116.0,63.0,53.0
82408896757,서브마리노 상탈33 니치향수  오드퍼퓸,10000,1,30,공용,https://smartstore.naver.com/main/products/4864373302,4.67,1698.0,55.0,53.0
89379299333, 조말론 향수 우드세이지 앤 씨솔트 코롱,79800,1,30,여성,https://smartstore.naver.com/main/products/11834788739,5.0,3.0,100.0,67.0
85601324540,에르메스 트윌리 데르메스 오 진저 오드퍼퓸 EDP,137900,1,85,여성,https://smartstore.naver.com/main/products/8056824217,4.72,18.0,78.0,67.0
89220661805,(퍼퓸증정/리본포장) 탬버린즈 퍼퓸 오일 보타리,43500,1,6,공용,https://smartstore.naver.com/main/products/11676151338,4.89,36.0,62.0,70.0
83440736813,헉슬리 퍼퓸 블루 메디나 탠저린,43200,1,15,공용,https://smartstore.naver.com/main/products/5896237399,4.79,828.0,73.0,51.0
86869134087, 조르지오 아르마니 뷰티 프리베 베르 말라키트  손석구 향수,477000,1,100,공용,https://smartstore.naver.com/main/products/9324633764,5.0,4.0,100.0,100.0
82159383716,아프리모 더바디 남성 향수,48000,1,50,남성,https://smartstore.naver.com/main/products/4614863421,4.73,1917.0,61.0,51.0
89190946443,루체살리 우먼 오드퍼퓸 남녀공용 중성 비누냄새 여자향수 프리미엄 니치향수 비누향,52000,1,50,여성,https://smartstore.naver.com/main/products/11646435977,5.0,5.0,100.0,60.0
89123233316,딥디크 롬브로단로 EDP 오드 퍼퓸,158470,1,75,공용,https://smartstore.naver.com/main/products/11578722910,5.0,9.0,100.0,89.0
89153022406,샤넬 가브리엘 에쌍스 우먼 오드퍼퓸,131200,1,100,여성,https://smartstore.naver.com/main/products/11608512000,3.0,1.0,100.0,100.0
86794772922,비비앙 에끌로에 오 드 퍼퓸 EDP,41900,1,10,여성,https://smartstore.naver.com/main/products/9250272599,4.9,10.0,60.0,90.0
80130006949,버버리 위크앤드 포맨 오드뚜왈렛 EDT,43700,1,100,남성,https://smartstore.naver.com/main/products/2632263373,4.74,1916.0,63.0,56.0
82924470358,떼시스 화이트 솝 도브향 오드퍼퓸,10000,1,30,여성,https://smartstore.naver.com/main/products/5379977239,4.62,139.0,58.0,57.0
89123259032,딥디크 오데썽 EDT 오드 뚜왈렛,148400,1,100,공용,https://smartstore.naver.com/main/products/11578748626,5.0,7.0,100.0,100.0
88124143649,랑방 향수 모던 프린세스 오 센슈얼 오드뚜왈렛 EDT,96900,1,90,여성,https://smartstore.naver.com/main/products/10579638059,5.0,8.0,75.0,75.0
83932306175,레인 니치 여자 남자 향수 퍼퓸 섬유 올인원,22000,1,50,공용,https://smartstore.naver.com/main/products/6387805842,4.86,987.0,78.0,49.0
80693495776,제니퍼로페즈 향수 글로우바이제이로 오드뚜왈렛 EDT  백화점본품,26500,1,30,여성,https://smartstore.naver.com/main/products/3195751327,4.61,109.0,61.0,65.0
86332589201,부쉐론 향수 콰트로 포 우먼 EDP,54000,1,100,여성,https://smartstore.naver.com/main/products/8788088877,4.84,149.0,74.0,51.0
87041096549,페라가모 향수 인칸토 샤인 오드뚜왈렛 EDT,39900,1,100,여성,https://smartstore.naver.com/main/products/9496596226,4.92,157.0,82.0,51.0
82471068860,더벨루스 니치향수  미니향수,1000,1,2,여성,https://smartstore.naver.com/main/products/4926544946,4.69,1673.0,54.0,59.0
87784227303,호텔도슨 오드퍼퓸  (5종 택1),43000,1,20,여성,https://smartstore.naver.com/main/products/10239723713,4.89,162.0,88.0,57.0
86937015463,샤넬 샹스 오 후레쉬 오드퍼퓸 1.,7500,1,5,여성,https://smartstore.naver.com/main/products/9392515140,4.71,82.0,50.0,54.0
88608064206,랑콤 이돌 르 퍼퓸 EDP  미니어처향수,15000,1,5,여성,https://smartstore.naver.com/main/products/11063557994,4.67,12.0,59.0,50.0
86683479054,겐조 옴므 마린 EDT,22020,1,60,남성,https://smartstore.naver.com/main/products/9138978731,5.0,12.0,92.0,50.0
84107299556, 랑방 에끌라 드 아르페쥬 EDP,40200,1,30,여성,https://smartstore.naver.com/main/products/6562799223,4.83,1869.0,73.0,52.0
85585979068,"밤쉘 퍼퓸 , 밤쉘",22700,2,30,공용,https://smartstore.naver.com/main/products/8041478745,4.78,598.0,70.0,53.0
85780572013, 딥디크 향수 로 파피에 오드뚜왈렛,118000,1,50,공용,https://smartstore.naver.com/main/products/8236071690,4.88,16.0,63.0,57.0
82769670452,떼시스 모하비 고스트 명품 수제 재현 니치향수 오드퍼퓸,10000,1,30,여성,https://smartstore.naver.com/main/products/5225148215,4.62,257.0,53.0,53.0
12073886633,더허브스토리 아로마 향수 물망초(),5900,1,15,여성,https://smartstore.naver.com/main/products/386805626,4.59,373.0,56.0,54.0
87527528111, 딥디크 오드퍼퓸 오로즈,189000,1,75,공용,https://smartstore.naver.com/main/products/9983025837,5.0,5.0,60.0,60.0
89191954454,(기프트 단독증정)탬버린즈 NEW 퍼퓸 보타리,178000,1,50,공용,https://smartstore.naver.com/main/products/11647443988,4.98,60.0,89.0,87.0
89292926656,톰포드 쏠레이 네쥐 오 드 퍼퓸  국내배송,258540,1,50,여성,https://smartstore.naver.com/main/products/11748416137,5.0,1.0,100.0,100.0
7756448007, 에네스티 러버스 1998 향수 8종 베이비파우더향 휴대용 미니 포켓,14900,2,30,공용,https://smartstore.naver.com/main/products/234071000,4.73,672.0,62.0,55.0
84391680969,페라리 블랙 오드뚜왈렛 EDT,50500,1,125,남성,https://smartstore.naver.com/main/products/6847180647,4.82,1147.0,68.0,49.0
88929371327, 샤넬 1957 레 젝스클루시프 드 샤넬 오드 빠르펭  향수,265000,1,35,여성,https://smartstore.naver.com/main/products/11384860962,4.92,13.0,85.0,62.0
86272108348, 샤넬 알뤼르 옴므 스포츠 오 드 뚜왈렛,119000,1,50,남성,https://smartstore.naver.com/main/products/8727608025,5.0,17.0,95.0,89.0
89179693458,바이레도 블랑쉬 오 드 퍼퓸,195800,1,100,여성,https://smartstore.naver.com/main/products/11635183013,4.8,41.0,71.0,49.0
88642439381, 라페르  프리미엄 니치향수 지속력 좋은 니치퍼퓸 향수,24000,2,30,공용,https://smartstore.naver.com/main/products/11097929059,4.86,36.0,73.0,53.0
87527669811,춘몽 비누향 살냄새 향수 도플 퍼퓸 블랙베리 앤 베이,10900,1,10,공용,https://smartstore.naver.com/main/products/9983167538,4.79,7251.0,68.0,52.0
